api_name,version,scope,description
videointelligence,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vision,v1p1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vision,v1p1beta1,https://www.googleapis.com/auth/cloud-vision,Apply machine learning models to understand and label images
vision,v1p2beta1,https://www.googleapis.com/auth/cloud-vision,Apply machine learning models to understand and label images
vision,v1p2beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vision,v1,https://www.googleapis.com/auth/cloud-vision,Apply machine learning models to understand and label images
vision,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vmmigration,v1alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vmmigration,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vmwareengine,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vpcaccess,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
vpcaccess,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
walletobjects,v1,https://www.googleapis.com/auth/wallet_object.issuer,Private Service: https://www.googleapis.com/auth/wallet_object.issuer
webrisk,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
websecurityscanner,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
websecurityscanner,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
websecurityscanner,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
workflowexecutions,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
workflowexecutions,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
workflows,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
workflows,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
workloadmanager,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
workspaceevents,v1,https://www.googleapis.com/auth/drive.metadata,View and manage metadata of files in your Google Drive
workspaceevents,v1,https://www.googleapis.com/auth/chat.app.memberships,"On their own behalf, apps in Google Chat can see, add, update, and remove members from conversations and spaces"
workspaceevents,v1,https://www.googleapis.com/auth/chat.spaces.readonly,View chat and spaces in Google Chat
workspaceevents,v1,https://www.googleapis.com/auth/drive.metadata.readonly,See information about your Google Drive files
workspaceevents,v1,https://www.googleapis.com/auth/meetings.space.created,"Create, edit, and see information about your Google Meet conferences created by the app."
workspaceevents,v1,https://www.googleapis.com/auth/chat.app.messages.readonly,"On their own behalf, apps in Google Chat can see all messages and their associated reactions and message content"
workspaceevents,v1,https://www.googleapis.com/auth/chat.messages.reactions,"See, add, and delete reactions as well as their reaction content to messages in Google Chat"
workspaceevents,v1,https://www.googleapis.com/auth/chat.messages,"See, compose, send, update, and delete messages as well as their message content; add, see, and delete reactions to messages."
workspaceevents,v1,https://www.googleapis.com/auth/chat.messages.reactions.readonly,View reactions as well as their reaction content to messages in Google Chat
workspaceevents,v1,https://www.googleapis.com/auth/chat.app.spaces,"On their own behalf, apps in Google Chat can create conversations and spaces and see or update their metadata (including history settings and access settings)"
workspaceevents,v1,https://www.googleapis.com/auth/chat.messages.readonly,See messages as well as their reactions and message content in Google Chat
workspaceevents,v1,https://www.googleapis.com/auth/chat.bot,Private Service: https://www.googleapis.com/auth/chat.bot
workspaceevents,v1,https://www.googleapis.com/auth/chat.memberships,"See, add, update, and remove members from conversations and spaces in Google Chat"
workspaceevents,v1,https://www.googleapis.com/auth/meetings.space.readonly,Read information about any of your Google Meet conferences
workspaceevents,v1,https://www.googleapis.com/auth/chat.memberships.readonly,View members in Google Chat conversations.
workspaceevents,v1,https://www.googleapis.com/auth/drive.file,"See, edit, create, and delete only the specific Google Drive files you use with this app"
workspaceevents,v1,https://www.googleapis.com/auth/chat.spaces,Create conversations and spaces and see or update metadata (including history settings and access settings) in Google Chat
workspaceevents,v1,https://www.googleapis.com/auth/drive,"See, edit, create, and delete all of your Google Drive files"
workspaceevents,v1,https://www.googleapis.com/auth/drive.readonly,See and download all your Google Drive files
workstations,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
workstations,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
youtube,v3,https://www.googleapis.com/auth/youtube,Manage your YouTube account
youtube,v3,https://www.googleapis.com/auth/youtube.channel-memberships.creator,"See a list of your current active channel members, their current level, and when they became a member"
youtube,v3,https://www.googleapis.com/auth/youtube.force-ssl,"See, edit, and permanently delete your YouTube videos, ratings, comments and captions"
youtube,v3,https://www.googleapis.com/auth/youtube.readonly,View your YouTube account
youtube,v3,https://www.googleapis.com/auth/youtube.upload,Manage your YouTube videos
youtube,v3,https://www.googleapis.com/auth/youtubepartner,View and manage your assets and associated content on YouTube
youtube,v3,https://www.googleapis.com/auth/youtubepartner-channel-audit,View private information of your YouTube channel relevant during the audit process with a YouTube partner
youtubeAnalytics,v2,https://www.googleapis.com/auth/youtube,Manage your YouTube account
youtubeAnalytics,v2,https://www.googleapis.com/auth/youtube.readonly,View your YouTube account
youtubeAnalytics,v2,https://www.googleapis.com/auth/youtubepartner,View and manage your assets and associated content on YouTube
youtubeAnalytics,v2,https://www.googleapis.com/auth/yt-analytics-monetary.readonly,View monetary and non-monetary YouTube Analytics reports for your YouTube content
youtubeAnalytics,v2,https://www.googleapis.com/auth/yt-analytics.readonly,View YouTube Analytics reports for your YouTube content
youtubereporting,v1,https://www.googleapis.com/auth/yt-analytics-monetary.readonly,View monetary and non-monetary YouTube Analytics reports for your YouTube content
youtubereporting,v1,https://www.googleapis.com/auth/yt-analytics.readonly,View YouTube Analytics reports for your YouTube content
